id,discovered_theme,category,severity,root_cause_hypothesis,supporting_quote,is_new_or_notable,created_date,is_solved,solved_by,has_solution,last_answer_trusted,has_trusted_answer,n_answers,n_creator_answers
1589179,Recovering old address book after moving to new computer,migration-import,3,"User set up a fresh profile without transferring the old profile, so address book files were not migrated and no cloud backup exists.",Köpt en ny dator... Hur får jag tag i min tidigare adressbok,False,2026-06-23,False,,False,True,True,3,1
1589184,Force TLS 1.3 minimum version ignored on first send after idle,encryption-security,3,"Thunderbird reuses/negotiates a stale TLS record layer version on the first send after connection idle, ignoring the configured minimum TLS 1.3 setting.",I have set the minimum TLS version in the config to 1.3 (option 4) and restarted Thunderbird but this has not changed anything,True,2026-06-23,True,siffemoz,True,False,True,6,3
1589191,How to download all messages and delete server copies after 30 days,settings-config,1,"How-to about retention/leave-on-server settings, not a defect.",download all messages from the email server and then delete any messages over 30 days,False,2026-06-23,True,Mapenzi,True,True,True,1,0
1589199,Copying address book from 32-bit Win10 to 64-bit Win11 install,migration-import,2,User needs to manually copy abook.sqlite/history.sqlite between profiles; architecture difference is irrelevant.,how do I copy my windows 10 thunderbird address book to my windows 11 thunderbird?,False,2026-06-23,True,davidsk,True,True,True,1,0
1589200,Sent copy fails due to Local Folders file permission errors on Linux,send-receive,3,"OS filesystem permissions on the Sent/Local Folders directory prevent writing the saved copy, and IMAP connection also fails.",Your Messages was sent but a copy was not placed in your sent folder (Sent) due to network or file access errors,False,2026-06-23,True,siffemoz,True,True,True,9,4
1589202,Windows right-click 'Send to > Mail recipient' option missing,other,2,"Windows reinstall removed Thunderbird's MAPI/mail recipient registration, dropping it from the Send To shell menu.","When I right-click on 'Send to', there's no email option showing",False,2026-06-23,False,,False,True,True,1,0
1589211,Archive button does nothing across all accounts after Zoho migration,send-receive,3,"archive_enabled and related identity prefs are missing for most identities, likely corrupted during the Zoho account addition, breaking the archive action globally.",The archive button simply does nothing... archive_enabled and three other configurations only existed for one of the four identities,True,2026-06-23,False,,False,False,False,1,1
1589217,Inbox messages auto-moved to trash on exit,spam-filters,3,"A message filter or junk/deletion rule is triggering on exit or compaction, moving inbox mail to trash automatically.",emails going to my inbox are being automatically moved to trash when I exit,False,2026-06-23,False,,False,False,False,0,0
1589221,Login fails during migration to new Windows 11 PC,account-login,3,"Username field likely contains a name instead of full email address, or OAuth/port blocking prevents authentication on the new install.","Unable to log in at server. Probably wrong configuration, username or password.",False,2026-06-23,False,,False,True,True,1,0
1589226,How to enlarge font in message list,ui-ux,1,Settings font options don't affect message list; the View menu font size control is not discoverable.,I searched throughout Thunderbird's settings to see where I could enlarge the font in the main screen where the list of emails are.,False,2026-06-23,False,,False,True,True,3,1
1589230,Links in HTML emails not clickable,ui-ux,2,Links not properly enclosed in HTML anchor tags so Thunderbird cannot recognize them as clickable.,When I want to click on a link inside an email message and proceed to that page it does not work and simply goes back the email message,False,2026-06-23,False,,False,True,True,1,0
1589243,Junk mail automatically moved from Junk folder to Trash,spam-filters,2,A junk retention setting or filter is auto-deleting junk messages to Trash.,迷惑メールフォルダーに入っていた迷惑メールが勝手にゴミ箱に移動してしまう,False,2026-06-24,False,,False,False,False,0,0
1589272,New subfolder not visible on second machine,search-folders,1,Account was in offline mode preventing IMAP folder sync.,the new subfolder isn't showing and I can't find how to add it,False,2026-06-24,False,,False,False,False,1,1
1589278,TbSync account manager/provider not showing under Tools,addons-extensions,2,TbSync provider add-on incompatible or not enabled so menu entry doesn't appear.,TbSYNC AND pROVIDER I WANT TO SYNC CONTACTS AND CALENDARS,False,2026-06-24,False,,False,False,False,0,0
1589281,Local folders lose alphabetical sort order after update,search-folders,3,Regression in folder ordering/sort persistence introduced in version 152 update.,algunas de ellas han perdido su orden alfabético,True,2026-06-24,False,,False,False,False,0,0
1589284,S/MIME encryption cannot resolve recipient certificate despite valid cert,encryption-security,3,"Recipient certificates lack proper email trust flags in cert9.db, so Thunderbird treats them as not found/untrusted.",End-to-end encryption requires resolving certificate issues for [recipient address],True,2026-06-24,False,,False,False,False,0,0
1589293,Thunderbird freezes 10-15 seconds after startup,performance-crash,4,Corrupted user profile causing hang shortly after launch.,Thunderbird po spuštění cca 10-15 vteřin zamrzne a na nic nereaguje.,False,2026-06-24,False,,False,True,True,1,0
1589299,Address column missing in compose/reply window,ui-ux,1,Contacts sidebar toggled off; F9 restores it.,colonne adresses a gauche disparue lors de reponse mail,False,2026-06-24,True,davidsk,True,True,True,1,0
1589304,Misspelled word accepted by Australian English dictionary,settings-config,2,"A word got added to a per-dictionary word list rather than personal dictionary, so it's silently accepted.","whenever I write inital as a test, it is no longer underlined in red and the spell checker is happy with it",False,2026-06-24,False,,False,False,False,0,0
1589308,Microsoft OAuth2 unauthorized_client error on Thunderbird startup,sync-oauth,4,"The addon/provider client ID for Microsoft contacts sync is not enabled for consumer accounts, or cookies to login.live.com are blocked, breaking OAuth token acquisition.",unauthorized_client: The client does not exist or is not enabled for consumers.,True,2026-06-24,False,,False,True,True,2,0
1589325,Archived emails missing after reinstall while sent/drafts restored,send-receive,4,"IMAP Archives folder was not re-synced/subscribed correctly after reinstall, and the archive contents live server-side or in a separated local profile not restored.",But none of my archived emails are there.,False,2026-06-24,False,,False,False,False,0,0
1589326,Cannot configure Aruba email after switching to Aruba Business,account-login,3,"Server settings changed when the mailbox was migrated to Aruba Business, requiring updated IMAP/SMTP hostnames or authentication.",non riesco piu configurare la mail aruba su mozilla tdbrd dopo che ho acquistato spazio e ho trasformato la mail in aruba business,False,2026-06-24,False,,False,False,False,1,0
1589332,Signature not applied when forwarding emails,settings-config,2,The account's composition setting for including signature on forwards was disabled.,My signature does not populate when I try to forward an email.,False,2026-06-24,True,davidsk,True,True,True,3,1
1589335,Moved Gmail messages reappear in Inbox (move acts as copy),send-receive,3,"Gmail's IMAP label semantics cause moves to Local Folders to fail to remove the server-side copy, so the message re-syncs into the Inbox.","a few seconds later, the message reappears in the Inbox",True,2026-06-24,False,,False,True,True,1,0
1589339,Missing show-remote-content button in blocked-content banner on Arch Linux,ui-ux,3,"On Arch Linux/non-GNOME desktop the banner button fails to render, possibly a distro packaging or theme rendering issue in TB 152.",the 'Preferences' dropdown described in Remote Content in Messages does not exist,True,2026-06-24,False,,False,True,True,5,2
1589340,Cannot access ATT.net email account,account-login,4,Likely authentication/OAuth or password change on the AT&T/Yahoo backend requiring a new secure mail key or re-auth.,I can no longer access my ATT.net email account.,False,2026-06-24,False,,False,False,False,0,0
1589342,Outgoing send fails with relay denied even on replies,send-receive,4,"Sending identity email address differs from the SMTP authenticated account, causing the server to reject relay.",recipient rejected - relay denied,False,2026-06-24,True,davidsk,True,True,True,1,0
1589344,ImportExportTools NG export fails with NS_ERROR_UNEXPECTED,addons-extensions,3,A malformed message header (bounce message) triggers a getCharPref exception in the ImportExportTools NG addon during export.,"nsIPrefBranch.getCharPref]"" nsresult: ""0x8000ffff",True,2026-06-24,False,,False,True,True,1,0
1589353,Slow (~10s) message moves/tagging in specific folders on Win10 TB152,performance-crash,3,Corrupted or fragmented mbox/index for those particular folders causing lengthy rewrite operations regardless of size.,Moving even one message from Inbox to Yiddish can take ten seconds or longer,True,2026-06-24,False,,False,False,True,25,14
1589360,Disable automatic collection of outgoing email addresses,settings-config,1,User unaware of the Composition > Addressing option that auto-adds outgoing addresses to a collected address book.,"Every time I send or receive a mail, Thunderbird saves the mail address. How can I stop that?",False,2026-06-24,True,rednoise,True,True,True,3,1
1589368,Sent and Trash folders show blank despite messages present on server,search-folders,3,Corrupted local .msf index or an active Quick Filter hiding messages that exist server-side.,"the sent and trash folders no longer show the emails in them. When I use Roundcube online, these files show up there as normal",True,2026-06-24,False,,False,True,True,1,0
1589376,Cannot export or attach a single contact as vCard,addons-extensions,2,"Native Thunderbird address book lost drag-to-attach and single-contact export capability, requiring CardBook add-on as workaround.",Even an export of this single contact is not possible. Why?,True,2026-06-24,True,daniel.schoeni,True,False,True,2,1
1589380,Phantom empty duplicate messages that will not delete after power outage,send-receive,3,"Folder index corrupted by power cut during message retrieval, leaving undeletable phantom entries fixable by Repair Folder.","we had a power cut ... all messages are there, but 2 copies ... I can't delete the other ..... and they're all empty",False,2026-06-24,True,rednoise,True,False,True,2,1
1589384,BT/EE account connection refused on ports 993 and 465,account-login,4,"Server settings or authentication (possibly app-password/OAuth) became outdated after BT-to-EE provider transition, causing connection refusal.","""Could not connect ... :the connection was refused"" ... ""Connection to server mail.btinternet.com :465 failed.""",True,2026-06-24,False,,False,False,True,19,8
1589394,Overwhelming volume of junk mail not being filtered,spam-filters,3,"Adaptive Junk Filter not enabled/trained and no provider-side spam mitigation, letting large spam volumes through.","im tired of 1,000 junk mail a day",False,2026-06-24,False,,False,True,True,1,0
1589395,Duplicate address book entries that cannot be deleted or edited,other,2,Confusion with All Address Books aggregate view plus possible abook.sqlite journal file corruption causing edits to revert.,duplicate entries or other entries that will not delete or edit? ... Close reopen and it reverts back to original.,False,2026-06-24,False,,False,False,True,22,13
1589416,How to set up Gmail account in Thunderbird,account-login,1,Routine how-to; user needs to run the New Account wizard.,How can i set up gmail in thunderbird,False,2026-06-24,True,rednoise,True,True,True,1,0
1589426,Email account not working (no detail),send-receive,3,Insufficient information; would need error messages and account type to diagnose.,operations@gur-ish.com not working,False,2026-06-24,False,,False,False,False,0,0
1589445,Reset email account password on new computer,account-login,2,User forgot email provider password; must reset at provider then update saved password in Thunderbird.,it's my email account password that I don't remember. How do I reset that?,False,2026-06-25,False,,False,True,True,3,1
1589454,Can receive but cannot send emails,send-receive,4,Likely SMTP outgoing server misconfiguration or authentication failure; need SMTP settings and error message.,I can receive emails but it seems I am unable to send emails. I do not understand why.,False,2026-06-25,False,,False,False,False,1,0
1589455,"Cannot disable automatic updates, policies.json deleted on update",settings-config,2,User placed policies.json in distribution folder that the updater overwrites; the proper approach is the in-app update setting.,How do I stop Thunderbird from updating my installation?,False,2026-06-25,True,wxie2016,True,False,False,3,2
1589473,Sent mail not appearing in Sent folder,send-receive,3,Sent messages filed under a differently-named folder (Gesendet/Sent Messages) depending on IMAP provider configuration.,"versendete Mail wird nicht im Ordner SentMail angezeigt, wo ist die gesendete Mail?",False,2026-06-25,False,,False,True,True,2,1
1589482,"Cannot move/copy multiple selected messages, only first acted on",send-receive,3,AutoArchive add-on likely interfering with multi-selection operations; test in troubleshooting mode.,when I drag them to another folder ... this action is performed only for the first message that I clicked,True,2026-06-25,False,,False,True,True,2,0
1589488,Primary Password does not block access to already-synced messages,encryption-security,3,"Primary Password only protects stored account credentials, not local mbox message access; long-standing design limitation.","if I cancel or skip the password prompt during startup, Thunderbird still opens successfully, and all previously synchronized email messages in the Inbox remain accessible",False,2026-06-25,False,,False,True,True,6,2
1589497,Invalid certificate blocks send and receive,encryption-security,4,"Server security certificate is expired, self-signed, or mismatched with the domain name.","I get a message saying ""The certificate is invalid."" And I am currently unable to receive emails.",False,2026-06-25,False,,False,True,True,2,0
1589503,"Stuck on donation/welcome page, Thunderbird won't fully load",performance-crash,3,"Confusion between download/donation flow plus incomplete Thunderbird load (folder pane partial, connections timing out), not a scam.","could not get past the ""donation"" page Paid a ""donation"" and still cannot get past the donation page",False,2026-06-25,False,,False,True,True,7,2
1589507,Deleted emails disappear with no trash folder configured,settings-config,3,No trash folder was set during account setup so deleted messages went to an unexpected location; unusual 'Choose Folder' option appeared.,Die Gelöschten Mails sind im Mail Konto nicht mehr auffindbar.,True,2026-06-25,False,,False,True,True,4,1
1589510,How to import MBOX files into Thunderbird,migration-import,2,How-to; ImportExportTools NG add-on or manual copy to Local Folders is the standard approach.,I want to import MBOX files into the Thunderbird email client,False,2026-06-25,False,,False,True,True,1,0
1589512,Cannot revoke allowed remote content for a single message,encryption-security,2,"Remote content permission is set per-message and cached; there is no UI to reverse it, requiring .msf deletion workaround.",how do I block it again for that same message?,True,2026-06-25,False,,False,False,True,6,3
1589517,macOS system print dialog 'Open in Preview'/'Save as PDF' sends to physical printer in v152,performance-crash,3,Regression in Thunderbird 152 print event handling on Apple Silicon/macOS Tahoe bypasses PDF workflow actions and routes to default printer.,Instead of opening the Preview app Thunderbird bypasses the command and immediately sends the document directly to the default physical printer,True,2026-06-25,False,,False,True,True,3,1
1589520,Thunderbird reopens with many tabs instead of Inbox on startup,ui-ux,2,Session restore reopens previously open tabs; user wants Inbox as default startup view.,Every time I open thunder bird I get masses of email tabs on the screen and have to move them before I get to my inbox,False,2026-06-25,True,davidsk,True,True,True,4,1
1589521,Event/task reminders no longer displayed when due,calendar-tasks,3,Calendar alarm/reminder notification subsystem regression or disabled setting after update.,Event/task reminders do not appear when due. In the past they used to be displayed without fail,True,2026-06-25,False,,False,False,False,0,0
1589525,Sending hangs at 'sending message' until switching to STARTTLS,send-receive,3,SMTP connection stalls with SSL/TLS on the server port; STARTTLS negotiation succeeds instead.,"the little box 'sending message' appears along with the blue line, but it doesn't progress beyond that",False,2026-06-25,True,peter.bavington,True,False,False,3,1
1589527,How to create a mailing list/group in Address Book,other,1,Discoverability issue: New Mailing List icon is not obvious in Address Book UI.,How do I create a new group email list?,False,2026-06-25,True,Toad-Hall,True,True,True,2,1
1589533,Sent folder shows sender instead of recipient in card view,ui-ux,1,Card view does not display recipient column configured in table view for Sent folder.,I want the receiptants name (email address) to show in the list of emails sent instead of my name,False,2026-06-25,False,,False,True,True,1,0
1589542,"Thunderbird gone after failed update/uninstall, panic over lost data",migration-import,4,Uninstall during a misunderstood update left app removed; profile data likely still exists in appdata.,"after it was uninstalled, nothing else happened and now it's gone and I have nothing",False,2026-06-25,False,,False,True,True,1,0
1589544,Repeated Microsoft credential prompt about blocked cookies after 140 update,sync-oauth,3,"OAuth login page requires cookies but default browser/Thunderbird cookie settings block them, breaking Microsoft authentication.",stating the current config is set to block cookies (attached screenshot) and is occurring every interval,True,2026-06-25,False,,False,True,True,7,3
1589545,"Antivirus quarantined prefs.js/virtualFolders.dat, profile appears reset",migration-import,5,Antivirus deleting prefs.js orphaned account configuration so Thunderbird no longer references existing profile data.,My antivirus as quarantined 2 files from my TB profile... TB has lost track of everything,True,2026-06-25,True,guy61,True,False,True,5,2
1589555,Sent mail (especially self-sent) marked as unread in v152,send-receive,2,Messages sent to oneself arrive via IMAP as unread; Sent folder read-state handling may have changed in 152.,I have noticed lately that Sent mail is often marked as unread,True,2026-06-25,False,,False,False,False,0,0
1589557,Thunderbird cannot access macOS Contacts (empty address book),addons-extensions,2,"macOS privacy permissions for Contacts not granted to Thunderbird, possibly compounded by bug 1720257 on newer macOS.","Thunderbird on my new Macbook Pro doesn't recognise the MacOs Contacts, it's empty.",True,2026-06-25,False,,False,True,True,1,0
1589563,Local Folders not migrated to new computer,migration-import,3,Local Folder mbox files were copied but placed inside .sbd subfolders instead of directly in mail/Local Folders.,Alas the Local Folders did not follow.,False,2026-06-25,True,davidsk,True,True,True,10,4
1589581,Sent folder shows sender instead of recipient column,ui-ux,2,Column configuration in Sent folder shows From rather than Recipient; needs column/view adjustment.,the recipient's email address does not appear; only my own address is shown,False,2026-06-25,False,,False,True,True,1,0
1589592,How to add Gmail and Yahoo accounts,account-login,1,User needs guidance on the account setup workflow; no defect.,need to ad gmail and yahoo email,False,2026-06-25,True,christ1,True,True,True,1,0
1589594,Gmail OAuth2 authorization error after working,sync-oauth,4,"OAuth2 token became invalid and re-authorization fails, possibly due to blocked cookies in Thunderbird.","I started getting ""authorization error"" messages and could no longer access this account",True,2026-06-25,False,,False,True,True,1,0
1589597,Migrating profile to new computer treated as new user,migration-import,2,"Profile folder was not copied to the new machine, so Thunderbird starts fresh.","Thunderbird setup thinks I'm a new user, which I'm not",False,2026-06-25,False,,False,True,True,1,0
1589601,Message body not displaying when header selected,ui-ux,3,"Message pane hidden or rendering failure, possibly on unsupported Windows 7.",the message itself does not display,False,2026-06-25,False,,False,False,False,0,0
1589607,Archive flag persists when moving folders to Local Folders,search-folders,2,"Archive folder flag is not cleared when dragging archived folders, causing anomalous ordering.","the archive flag was not turned off in the move, leading to anomalous results",False,2026-06-25,False,,False,False,False,0,0
1589608,SMTP/IMAP connection to server on port 465 fails while Outlook works,send-receive,4,Antivirus mail scanning uses self-signed certificates not trusted by Thunderbird's manual certificate store.,Connection to server mail.5starpros.com :465 failed.,True,2026-06-25,False,,False,True,True,1,0
1589609,Restore original/simple layout after change,ui-ux,1,Layout accidentally changed; resolved via View/Layout menu.,will not let me see the whole layout,False,2026-06-25,False,,False,True,True,3,1
1589610,Outgoing emails marked as spam due to mismatched SMTP provider,spam-filters,4,"User is sending ATT-domain mail through a Comcast/Xfinity SMTP server, causing SPF/DKIM misalignment and recipient spam classification.",The last 2 weeks all of my outgoing emails have been going to everyone's SPAM folders.,True,2026-06-25,False,,False,True,True,1,0
1589611,Cannot sort messages by field within threaded conversation in cards view,ui-ux,2,Cards view collapses threaded conversations when sorting on a field; sorting by field and threaded order are mutually exclusive.,"if I click on any field name, the conversation collapses",False,2026-06-25,False,,False,True,True,2,0
1589613,Compose window ignores selected synced (NextCloud CardDAV) address book,addons-extensions,3,"NextCloud contacts not configured as a CardDAV address book in Thunderbird, so autocomplete cannot use them.",the write window is to obtain contacts from my 'synced contacts' however it ignores this source,False,2026-06-25,False,,False,True,True,3,1
1589617,Sent messages saved locally instead of IMAP Sent folder,settings-config,2,Copies & Folders setting points sent copies to local storage rather than the IMAP Sent folder.,a copy is not saved in the IMAP folder but on the hard-drive instead,False,2026-06-25,True,rednoise,True,True,True,1,0
1589618,Lost POP emails after deleting POP account when switching to IMAP,migration-import,4,"Deleting the POP account removed it from the folder pane while message data remained on disk, giving the appearance of data loss.",I deleted the profile for POP and I lost all e-mail folders that I didn't move to IMAP,False,2026-06-25,False,,False,True,True,7,2
1589625,No progress indicator when running message filters manually on large mailbox,ui-ux,2,"Run Now button greys out while filters still process thousands of messages, with no visible progress feedback.",The Run Manual button is now greyed out. It would be nice if there was a display at the bottom telling me why,False,2026-06-26,False,,False,False,True,6,3
1589628,Excessive cyclical RAM usage up to 34GB,performance-crash,4,A memory leak or misbehaving add-on/antivirus interaction causes cyclical memory ballooning far beyond normal profile usage.,My Thunderbird uses between 19 and 34 GB of RAM. It's cyclical,True,2026-06-26,False,,False,True,True,1,0
1589639,Error 400 bad request sign-in popup on startup,sync-oauth,3,OAuth authentication failing due to cookies being blocked in Thunderbird's login flow.,the next page comes up with error 400 bad request?,False,2026-06-26,False,,False,True,True,1,0
1589641,Status/progress bar missing during folder compaction,ui-ux,2,Regression in v152 where compaction progress is no longer displayed in the status bar.,"the Status Bar and progress bar do not show progress activity during prompted cleaning of all accounts, as before",True,2026-06-26,False,,False,False,False,2,2
1589642,New identity/alias not receiving mail and not filtering to folder,settings-config,3,Identity created in Thunderbird lacks a matching server-side alias/catch-all and no filter rule to route mail to a folder.,"the new identity does not appear in Thunderbird, where the others are. The address is not recognized, and does not receive emails",False,2026-06-26,True,anne31,True,True,True,9,4
1589652,How to enable and use encryption on outgoing emails,encryption-security,1,"User needs guidance on OpenPGP/S/MIME key exchange; no defect, just a how-to on encryption workflows.",In Plain English how to use and secure encryption on all outgoing emails please,False,2026-06-26,False,,False,True,True,1,0
1589655,Reply From address not matching catch-all alias of original recipient,settings-config,2,Thunderbird uses the account's default identity on reply rather than the To alias from the original message; no per-alias auto-selection for catch-all domains.,"the from address would be set to ""to"" address of email i'm replying to",True,2026-06-26,False,,False,False,True,4,2
1589656,Gmail CardDAV contacts setup authentication failure,sync-oauth,3,User is using a raw Gmail password and wrong URL instead of OAuth/app-password with correct CardDAV endpoint.,"I set the URL to https://google.com . I set my Gmail password ... I get an ""Authentication failure"" error",False,2026-06-26,False,,False,False,False,0,0
1589657,How to create a recipient group (mailing list) in address book,calendar-tasks,1,User unaware that Thunderbird calls contact groups 'mailing lists'; purely a how-to.,Is there a way to do this in Thunderbird as well?,False,2026-06-26,True,Mapenzi,True,False,True,2,1
1589662,BT Mail account stopped working and won't re-add in Thunderbird,account-login,4,BT likely changed authentication requirements (OAuth/app password) so stored IMAP password auth now fails during setup.,My BT Mail (premium account) stopped working in Thunderbird about a month ago ... it won't set up the account at all now,True,2026-06-26,False,,False,False,False,0,0
1589680,Inbox showing false unread count,search-folders,2,Corrupted folder index/msf file causing inaccurate unread count; resolved by Repair Folder.,the inbox is falsely showing 35 emails not read. This untrue,False,2026-06-26,False,,False,True,True,1,0
1589685,Color-coding calendar tasks by category,calendar-tasks,1,User wants task categories with assigned colors; feature availability/how-to question.,is it possible to have tasks come up with selected colours depending on the type of the task,False,2026-06-26,False,,False,False,False,0,0
1589710,Account cannot be re-added due to wrong password error,account-login,4,Sapo.pt account rejects login likely due to changed auth requirements or incorrect settings after reinstall.,me aparece um aviso a dizer que a senha está errada(E não está tás a ver?),False,2026-06-26,False,,False,False,False,0,0
1589716,'Send to email address' image resize context option missing,addons-extensions,2,"An image-resizing add-on became incompatible after a Thunderbird upgrade, removing the send-to/resize functionality.","the option ""send to an email addres"" isn't fonctionning, connected to this problem, is de ""resize"" operation that desappeared",False,2026-06-26,False,,False,True,True,2,0
1589727,Emails only download when Thunderbird is open,send-receive,1,"Expected client behavior; Thunderbird must be running to fetch mail, unlike server-side webmail.",Thunderbird only downloads my emails when it's open,False,2026-06-26,True,MichelT,True,False,True,2,1
1589735,Message Filters button missing from customizable toolbar,ui-ux,2,"Thunderbird provides only a Quick Filter toolbar button, not a dedicated 'Message Filters' button, so it can only be reached via the Tools menu.",How to add 'Messages Filter' (see image) icon in Mail toolbar?,False,2026-06-26,False,,False,True,True,5,0
1589743,Read receipts never received despite requesting them,send-receive,2,"Return receipts depend on recipients' clients honoring the request, so the user's absence of receipts is expected behavior rather than a bug.",I have never been able to receive a read receipt. This has been an ongoing issue for more than 10 years.,False,2026-06-26,False,,False,True,True,3,1
1589745,Drafts not deleted after sending on IMAP accounts,send-receive,2,"Periodic autosave of drafts on IMAP creates multiple copies and only one is removed on send, leaving duplicate drafts.",TB creates multiple entries in the Drafts everytime going out and back in TB,False,2026-06-26,False,,False,True,True,1,0
1589749,Gmail IMAP authentication failure (error 400),account-login,4,"OAuth authentication with Gmail failing, possibly due to blocked third-party cookies preventing the login flow.",me da el error fallo de indentificación con el servidor imap.gmail. com No me reconoce la cuenta de gmail ni la contraseña. Aparece le error 400,True,2026-06-26,False,,False,True,True,1,0
1589769,Intermittent duplicate emails in inbox,send-receive,3,"Duplicate message delivery likely caused by IMAP sync issues, misconfigured POP retention, or a filter/AV re-scanning; needs account type details.","For the past few months, I have intermittently been receiving duplicate emails.",False,2026-06-26,False,,False,False,False,1,0
1589780,'Welcome to Freedom' start page appears on launch,ui-ux,1,The default Thunderbird Start Page is enabled and displaying content the user wants to remove.,"a Thunderbird message ""Welcome to Freedom"" which pops up every time I open Thunderbird",False,2026-06-26,False,,False,True,True,1,0
1589782,Connection refused to localhost blocking mail access,send-receive,4,Antivirus (PCMatic) inserting a local proxy to scan email is redirecting Thunderbird to localhost and blocking connections.,The connection was refused when attempting to contact localhost.,False,2026-06-26,False,,False,True,True,3,1
1589788,Exporting a single calendar event to ICS file,calendar-tasks,1,"No dedicated single-event ICS export exists; users must copy/paste event text into a file, indicating a missing feature.",Export one calendar event to a ICS file,False,2026-06-26,True,bmazak,True,True,True,3,1
1589805,QuickBooks 'missing component' when emailing via Thunderbird,other,2,QuickBooks MAPI integration failing to interface with Thunderbird as the default MAPI mail client.,quickbooks missing component when attempting to email from desktop using Tunderbird,False,2026-06-26,False,,False,True,True,1,0
1589811,Google Calendar provider addon requesting access permission,calendar-tasks,1,"The installed Google calendar/tasks provider addon requires OAuth permission grant, which is expected behavior.",the provider for google calendar would like to access... with Thunderbird 152,False,2026-06-27,False,,False,True,True,1,0
1589818,Sent and received messages show wrong sender/recipient,send-receive,4,"Likely misconfigured identities/accounts or address book aliases causing wrong From and To resolution, or a compromised/mixed account setup.",My wife sends me a message and it shows it;s from someone else? I send a message and it goes to someone else,True,2026-06-27,False,,False,False,False,1,0
1589841,Cannot delete messages and Trash folder disappeared on POP account after antivirus interference,send-receive,4,Bitdefender quarantining/corrupting the mail store caused the Trash mbox to disappear and deletions to fail.,The messages disappeared but so did the Trash folder,True,2026-06-27,False,,False,True,True,2,0
1589855,Lost email account password,account-login,2,"User forgot provider password; must reset with email provider, not a Thunderbird issue.",I have lost the password to [redacted]@lifeenhancers.co.uk,False,2026-06-27,False,,False,True,True,1,0
1589864,Recurring password prompt actually for online calendar,calendar-tasks,2,A CalDAV calendar with stale/missing credentials triggers repeated password prompts mistaken for email.,it is a recurring request which is very annoying,False,2026-06-27,True,christ1,True,False,True,2,1
1589865,"Address book empty after update, old contacts no longer shown",migration-import,3,Update created a new profile or failed to migrate collected addresses/address book database.,alle bestaande e-mailadressen uit eerder e-mailverkeer worden niet meer weergegeven,False,2026-06-27,False,,False,True,True,1,0
1589874,CalDAV Nextcloud certificate exception loop in Flatpak build,calendar-tasks,3,"Flatpak Thunderbird's runtime/cert or SNI handling fails validating the Nextcloud cert, unlike snap/vanilla builds.",So the problem seems to be with the flatpak installation.,True,2026-06-27,False,,False,True,True,6,3
1589876,Message list columns/view changed after update (cards vs table view),ui-ux,2,"Update defaulted to cards view, hiding column headers; user needs to switch to table view.",finde ich seit dem Update gestern keine Option mehr,False,2026-06-27,False,,False,True,True,7,2
1589877,Update replaced install with blank profile losing settings and mail,migration-import,4,Update caused Thunderbird to start with a new empty profile instead of the existing one.,the existing Thunderbird version in a flash of a second was replaced by a new blank one,True,2026-06-27,True,ac25266,True,False,True,2,1
1589901,Emptying Junk deletes unseen server messages during IMAP sync,spam-filters,2,"Empty Junk runs before IMAP sync completes, deleting server messages not yet reviewed; likely a timing/perception issue.","sometimes it will find there are more on the server and delete those too, so I never get to see them",False,2026-06-27,False,,False,False,True,8,4
1589910,"Imported archive folders read-only, cannot move mail into them",migration-import,3,"Imported folders are non-subscribed/local or not properly linked to IMAP, shown in italics, so messages can't be added.",le cartelle importate hanno il carattere dell'etichetta in corsivo,False,2026-06-27,False,,False,False,False,1,0
1589939,Messages not marked as read when viewed in preview pane,settings-config,2,"The 'automatically mark messages as read' setting is disabled or delayed, so previewing doesn't change status.",forget to make undread massages to read when i takea look at them,False,2026-06-27,False,,False,True,True,1,0
1589944,Cannot install Thunderbird on old macOS High Sierra (corrupt image),account-login,3,"Current Thunderbird requires macOS 10.15+, so the download fails on unsupported High Sierra hardware.","when I double-click the .dmg file, I get a corrupt image message",False,2026-06-27,False,,False,True,True,3,0
1589952,Conversation view groups mails and prevents forwarding a single message,ui-ux,2,User misunderstands conversation grouping display; individual messages remain separate and can be toggled in settings.,onder mekaar zodat ik een onderdeel van de conversatie niet meer apart kan verzenden,False,2026-06-27,False,,False,True,True,1,0
1589955,SMTP send fails: sender address rejected as not owned by user,send-receive,4,Case mismatch or misconfigured SMTP username causes the provider server to reject the sender address.,Sender address rejected: not owned by user tbishop@typewire.com,False,2026-06-27,False,,False,True,True,1,0
1589960,Cannot send email due to Malwarebytes VPN interference,send-receive,4,Malwarebytes VPN component blocks outgoing SMTP connections; issue recurs after updates.,receive messages ok - but can t send,False,2026-06-27,False,,False,True,True,1,0
1589962,"Outlook import shows mails grouped in conversation, cannot forward individually",migration-import,2,Same conversation-view confusion after migrating from Microsoft; user unaware of grouping setting.,in een conversatie allemaal onder elkaar geplakt zonder dat ik er een deelmail apart kan versturen,False,2026-06-27,False,,False,True,True,1,0
1589965,iCloud account 'Unable to log in at server' without app password,account-login,3,Apple requires an app-specific password; regular iCloud password fails authentication.,there's a problem with my iCloud ( me.com/mac.com ) account,False,2026-06-27,True,MattAuSupport,True,True,True,1,0
